date,return,raw
2018-08-20,-0.008483033932135729,3974.0
2018-08-21,0.007045797684952189,4002.0
2018-08-22,0.0004997501249375312,4004.0
2018-08-23,0.0014985014985014985,4010.0
2018-08-24,-0.0022443890274314216,4001.0
2018-08-27,-0.006248437890527368,3976.0
2018-08-28,-0.004024144869215292,3960.0
2018-08-29,0.0022727272727272726,3969.0
2018-08-30,0.00781053162005543,4000.0
2018-08-31,0.00125,4005.0
2018-09-03,0.02696629213483146,4113.0
2018-09-04,-0.01337223437879893,4058.0
2018-09-05,-0.005174963035978314,4037.0
2018-09-06,-0.013623978201634877,3982.0
2018-09-07,0.004018081366147665,3998.0
2018-09-10,-0.0002501250625312656,3997.0
2018-09-11,-0.002251688766574931,3988.0
2018-09-12,-0.0015045135406218655,3982.0
2018-09-13,0.0045203415369161224,4000.0
2018-09-14,-0.005,3980.0
2018-09-18,0.0414572864321608,4145.0
2018-09-19,-0.015440289505428226,4081.0
2018-09-20,-0.018377848566527813,4006.0
2018-09-21,0.004992511233150275,4026.0
2018-09-25,0.022851465474416296,4118.0
2018-09-26,-0.009713453132588635,4078.0
2018-09-27,0.01544874938695439,4141.0
2018-09-28,-0.013764791113257667,4084.0
2018-10-01,-0.011263467189030362,4038.0
2018-10-02,-0.007181773155027241,4009.0
2018-10-03,-0.006734846595160888,3982.0
2018-10-04,0.005775991963837268,4005.0
2018-10-05,-0.0012484394506866417,4000.0
2018-10-09,-0.0315,3874.0
2018-10-10,-0.0074858027878162104,3845.0
2018-10-11,-0.01638491547464239,3782.0
2018-10-12,0.005552617662612375,3803.0
2018-10-15,0.014199316329213778,3857.0
2018-10-16,-0.0059631838216230235,3834.0
2018-10-17,0.007042253521126761,3861.0
2018-10-18,0.00802900802900803,3892.0
2018-10-19,0.0005138746145940391,3894.0
2018-10-22,0.00539291217257319,3915.0
2018-10-23,-0.020945083014048533,3833.0
2018-10-24,-0.001826245760500913,3826.0
2018-10-25,-0.0070569785676947204,3799.0
2018-10-26,-0.0031587259805211897,3787.0
2018-10-29,0.02746237127013467,3891.0
2018-10-30,0.008224106913389874,3923.0
2018-10-31,0.023961254142238084,4017.0
2018-11-01,-0.017425939756036842,3947.0
2018-11-02,-0.006080567519635166,3923.0
2018-11-05,0.016314045373438696,3987.0
2018-11-06,-0.016804614998745925,3920.0
2018-11-07,0.01096938775510204,3963.0
2018-11-08,0.003028009084027252,3975.0
2018-11-09,0.02591194968553459,4078.0
2018-11-12,0.008092202059833251,4111.0
2018-11-13,-0.00048649963512527365,4109.0
2018-11-14,0.022146507666098807,4200.0
2018-11-15,0.006190476190476191,4226.0
2018-11-16,-0.005205868433506862,4204.0
2018-11-19,-0.001665080875356803,4197.0
2018-11-20,0.0035739814152966403,4212.0
2018-11-21,-0.005698005698005698,4188.0
2018-11-22,0.0052531041069723014,4210.0
2018-11-26,-0.032066508313539195,4075.0
2018-11-27,0.016441717791411042,4142.0
2018-11-28,-0.026798647996137133,4031.0
2018-11-29,0.019846192011907716,4111.0
2018-11-30,-0.004135246898564826,4094.0
2018-12-03,0.005129457743038593,4115.0
2018-12-04,-0.014580801944106925,4055.0
2018-12-05,-0.0093711467324291,4017.0
2018-12-06,-0.009210853871048046,3980.0
2018-12-07,0.011809045226130653,4027.0
2018-12-10,-0.04022845790911348,3865.0
2018-12-11,0.00983182406209573,3903.0
2018-12-12,0.014347937483986677,3959.0
2018-12-13,0.002020712301086133,3967.0
2018-12-14,-0.0005041593143433325,3965.0
2018-12-17,-0.0005044136191677175,3963.0
2018-12-18,-0.017158718142821095,3895.0
2018-12-19,0.01668806161745828,3960.0
2018-12-20,-0.027525252525252526,3851.0
2018-12-21,-0.003895092183848351,3836.0
2018-12-25,-0.019551616266944735,3761.0
2018-12-26,0.021802712044668972,3843.0
2018-12-27,0.01483216237314598,3900.0
2018-12-28,-0.002307692307692308,3891.0
2019-01-04,-0.02441531739912619,3796.0
2019-01-07,0.031875658587987354,3917.0
2019-01-08,-0.01148838396732193,3872.0
2019-01-09,0.0030991735537190084,3884.0
2019-01-10,0.004119464469618949,3900.0
2019-01-11,0.00641025641025641,3925.0
2019-01-15,0.003821656050955414,3940.0
2019-01-16,0.0025380710659898475,3950.0
2019-01-17,-0.0020253164556962027,3942.0
2019-01-18,0.006341958396752917,3967.0
2019-01-21,-0.010335265944038316,3926.0
2019-01-22,0.010697911360163017,3968.0
2019-01-23,-0.011088709677419355,3924.0
2019-01-24,0.014271151885830785,3980.0
2019-01-25,-0.002512562814070352,3970.0
2019-01-28,-0.011083123425692695,3926.0
2019-01-29,0.011462047885888945,3971.0
2019-01-30,-0.005036514731805591,3951.0
2019-01-31,0.003290306251581878,3964.0
2019-02-01,0.020181634712411706,4044.0
2019-02-04,0.009891196834817012,4084.0
2019-02-05,0.0004897159647404506,4086.0
2019-02-06,-0.004894762604013705,4066.0
2019-02-07,-0.009837678307919331,4026.0
2019-02-08,0.00024838549428713363,4027.0
2019-02-12,-0.0009932952570151478,4023.0
2019-02-13,0.004722843649018146,4042.0
2019-02-14,-0.0019792182088075212,4034.0
2019-02-15,0.0007436787307882995,4037.0
2019-02-18,0.0007431260837255387,4040.0
2019-02-19,0.008415841584158416,4074.0
2019-02-20,-0.0009818360333824251,4070.0
2019-02-21,-0.0017199017199017199,4063.0
2019-02-22,0.005168594634506522,4084.0
2019-02-25,0.00514201762977473,4105.0
2019-02-26,-0.008526187576126675,4070.0
2019-02-27,0.00909090909090909,4107.0
2019-02-28,-0.010226442658875092,4065.0
2019-03-01,-0.009102091020910209,4028.0
2019-03-04,-0.005461767626613704,4006.0
2019-03-05,-0.0004992511233150275,4004.0
2019-03-06,-0.003996003996003996,3988.0
2019-03-07,0.007021063189568706,4016.0
2019-03-08,-0.023406374501992032,3922.0
2019-03-11,0.009178990311065782,3958.0
2019-03-12,0.006821627084386054,3985.0
2019-03-13,-0.012547051442910916,3935.0
2019-03-14,-0.008640406607369758,3901.0
2019-03-15,0.008459369392463471,3934.0
2019-03-18,0.0,3934.0
2019-03-19,-0.005592272496187087,3912.0
2019-03-20,-0.009458077709611452,3875.0
2019-03-22,0.003096774193548387,3887.0
2019-03-25,-0.015178801131978389,3828.0
2019-03-26,0.019592476489028215,3903.0
2019-03-27,-0.016397642838841917,3839.0
2019-03-28,0.007554050533993228,3868.0
2019-03-29,0.008014477766287487,3899.0
2019-04-01,-0.004616568350859195,3881.0
2019-04-02,-0.009018294254058232,3846.0
2019-04-03,0.004160166406656267,3862.0
2019-04-04,-0.0031071983428275505,3850.0
2019-04-05,0.00961038961038961,3887.0
2019-04-08,-0.010290712631849755,3847.0
2019-04-09,-0.011957369378736678,3801.0
2019-04-10,-0.003683241252302026,3787.0
2019-04-11,0.007657776604172168,3816.0
2019-04-12,0.0010482180293501049,3820.0
2019-04-15,0.004188481675392671,3836.0
2019-04-16,-0.0046923879040667365,3818.0
2019-04-17,-0.004452592980618125,3801.0
2019-04-18,-0.0005261773217574323,3799.0
2019-04-19,-0.013951039747301922,3746.0
2019-04-22,-0.01014415376401495,3708.0
2019-04-23,0.0024271844660194173,3717.0
2019-04-24,-0.004035512510088781,3702.0
2019-04-25,0.006212857914640735,3725.0
2019-04-26,0.0010738255033557046,3729.0
2019-05-07,0.0249396621078037,3822.0
2019-05-08,-0.0358451072736787,3685.0
2019-05-09,-0.026051560379918588,3589.0
2019-05-10,0.005015324602953469,3607.0
2019-05-13,-0.0011089548100914888,3603.0
2019-05-14,-0.010269220094365806,3566.0
2019-05-15,0.004206393718452047,3581.0
2019-05-16,0.007260541748115051,3607.0
2019-05-17,-0.0049902966454117,3589.0
2019-05-20,-0.0005572582892170521,3587.0
2019-05-21,0.0016727069974909396,3593.0
2019-05-22,-0.016142499304202616,3535.0
2019-05-23,0.004526166902404526,3551.0
2019-05-24,-0.001126443255421008,3547.0
2019-05-27,0.006484352974344516,3570.0
2019-05-28,-0.017927170868347338,3506.0
2019-05-29,-0.012835139760410725,3461.0
2019-05-30,-0.0023114706732158337,3453.0
2019-05-31,-0.011584129742253113,3413.0
2019-06-03,-0.0011719894520949312,3409.0
2019-06-04,-0.010853622763273688,3372.0
2019-06-05,0.028469750889679714,3468.0
2019-06-06,0.012399077277970011,3511.0
2019-06-07,-0.011962403873540303,3469.0
2019-06-10,0.007494955318535601,3495.0
2019-06-11,0.001430615164520744,3500.0
2019-06-12,0.0014285714285714286,3505.0
2019-06-13,0.0019971469329529245,3512.0
2019-06-14,0.00683371298405467,3536.0
2019-06-17,-0.0053733031674208145,3517.0
2019-06-18,-0.00796133067955644,3489.0
2019-06-19,0.002292920607623961,3497.0
2019-06-20,-0.002287675150128682,3489.0
2019-06-21,-0.01662367440527372,3431.0
2019-06-24,0.0011658408627222385,3435.0
2019-06-25,0.0023289665211062593,3443.0
2019-06-26,-0.0034853325588149867,3431.0
2019-06-27,0.0020402215097639173,3438.0
2019-06-28,0.0014543339150668994,3443.0
2019-07-01,0.01858844031367993,3507.0
2019-07-02,0.00028514399771884804,3508.0
2019-07-03,0.0059863169897377425,3529.0
2019-07-04,0.003967129498441485,3543.0
2019-07-05,0.002540220152413209,3552.0
2019-07-08,-0.01463963963963964,3500.0
2019-07-09,-0.010571428571428572,3463.0
2019-07-10,-0.006352873231302339,3441.0
2019-07-11,0.007846556233653008,3468.0
2019-07-12,0.003748558246828143,3481.0
2019-07-16,0.002010916403332376,3488.0
2019-07-17,-0.005733944954128441,3468.0
2019-07-18,-0.010380622837370242,3432.0
2019-07-19,0.01486013986013986,3483.0
2019-07-22,-0.010910134941142693,3445.0
2019-07-23,-0.0020319303338171262,3438.0
2019-07-24,0.0008726003490401396,3441.0
2019-07-25,0.0023249055507120024,3449.0
2019-07-26,-0.00956799072194839,3416.0
2019-07-29,0.0014637002341920376,3421.0
2019-07-30,0.006138555977784273,3442.0
2019-07-31,-0.004357931435212086,3427.0
2019-08-01,-0.022176831047563468,3351.0
2019-08-02,-0.009549388242315727,3319.0
2019-08-05,-0.011449231696294065,3281.0
2019-08-06,-0.0006095702529716549,3279.0
2019-08-07,0.011283928026837451,3316.0
2019-08-08,0.005428226779252111,3334.0
2019-08-09,-0.0032993401319736052,3323.0
2019-08-13,-0.0045139933794763765,3308.0
2019-08-14,-0.004232164449818622,3294.0
2019-08-15,-0.00273224043715847,3285.0
2019-08-16,-0.0036529680365296802,3273.0
2019-08-19,0.010693553315001528,3308.0
2019-08-20,-0.0024183796856106408,3300.0
2019-08-21,-0.014242424242424242,3253.0
2019-08-22,0.0012296341838303104,3257.0
2019-08-23,0.0092109303039607,3287.0
2019-08-26,-0.0060845756008518406,3267.0
2019-08-27,0.002448729721456994,3275.0
2019-08-28,-0.002748091603053435,3266.0
2019-08-29,0.01132884262094305,3303.0
2019-08-30,0.004844081138359067,3319.0
2019-09-02,-0.0018077734257306419,3313.0
2019-09-03,0.005734983398732267,3332.0
2019-09-04,-0.008403361344537815,3304.0
2019-09-05,0.0033292978208232446,3315.0
2019-09-06,-0.0027149321266968325,3306.0
2019-09-09,0.011494252873563218,3344.0
2019-09-10,0.019138755980861243,3408.0
2019-09-11,-0.0017605633802816902,3402.0
2019-09-12,0.012933568489124045,3446.0
2019-09-13,0.00261172373766686,3455.0
2019-09-17,-0.01881331403762663,3390.0
2019-09-18,0.002359882005899705,3398.0
2019-09-19,0.00264861683343143,3407.0
2019-09-20,-0.008218373936014088,3379.0
2019-09-24,0.002959455460195324,3389.0
2019-09-25,0.011802891708468575,3429.0
2019-09-26,-0.0005832604257801109,3427.0
2019-09-27,-0.030639042894660053,3322.0
2019-09-30,-0.033112582781456956,3212.0
2019-10-01,0.026774595267745952,3298.0
2019-10-02,-0.0033353547604608852,3287.0
2019-10-03,-0.013994523881959233,3241.0
2019-10-04,0.006788028386300524,3263.0
2019-10-07,0.002451731535396874,3271.0
2019-10-08,-0.0018343014368694588,3265.0
2019-10-09,-0.005513016845329249,3247.0
2019-10-10,0.006467508469356329,3268.0
2019-10-11,0.018665850673194616,3329.0
2019-10-15,0.0039050765995794533,3342.0
2019-10-16,0.003590664272890485,3354.0
2019-10-17,0.0029815146094215863,3364.0
2019-10-18,0.0032699167657550534,3375.0
2019-10-21,-0.007407407407407408,3350.0
2019-10-23,0.0,3350.0
2019-10-24,-0.0008955223880597015,3347.0
2019-10-25,0.0023902001792650133,3355.0
2019-10-28,-0.0008941877794336811,3352.0
2019-10-29,-0.007458233890214797,3327.0
2019-10-30,0.013225127742711151,3371.0
2019-10-31,0.0008899436369029962,3374.0
2019-11-01,0.0005927682276229994,3376.0
2019-11-05,-0.005035545023696682,3359.0
2019-11-06,0.015480797856504911,3411.0
2019-11-07,0.001759014951627089,3417.0
2019-11-08,-0.010535557506584723,3381.0
2019-11-11,-0.0029577048210588583,3371.0
2019-11-12,0.010975971521803619,3408.0
2019-11-13,-0.014964788732394365,3357.0
2019-11-14,-0.0077450104259755735,3331.0
2019-11-15,0.006904833383368358,3354.0
2019-11-18,-0.006261180679785331,3333.0
2019-11-19,-0.0039003900390039005,3320.0
2019-11-20,0.01144578313253012,3358.0
2019-11-21,-0.0002977963073257892,3357.0
2019-11-22,-0.012809055704498064,3314.0
2019-11-25,0.009957754978877489,3347.0
2019-11-26,-0.0011951000896325067,3343.0
2019-11-27,0.014956625785222853,3393.0
2019-11-28,0.0035366931918656055,3405.0
2019-11-29,-0.000881057268722467,3402.0
2019-12-02,-0.003233392122281011,3391.0
2019-12-03,-0.00707755824240637,3367.0
2019-12-04,-0.009207009207009207,3336.0
2019-12-05,0.006594724220623501,3358.0
2019-12-06,-0.004466944609886838,3343.0
2019-12-09,0.0071791803769069695,3367.0
2019-12-10,-0.005049005049005049,3350.0
2019-12-11,0.008656716417910448,3379.0
2019-12-12,-0.0023675643681562593,3371.0
2019-12-13,-0.0011865915158706616,3367.0
2019-12-16,0.004752004752004752,3383.0
2019-12-17,0.020987289388117055,3454.0
2019-12-18,-0.012159814707585408,3412.0
2019-12-19,-0.008792497069167644,3382.0
2019-12-20,0.007392075694855115,3407.0
2019-12-23,-0.0017610801291458762,3401.0
2019-12-24,-0.0026462805057336078,3392.0
2019-12-25,-0.003242924528301887,3381.0
2019-12-26,0.010056196391600119,3415.0
2019-12-27,0.00029282576866764275,3416.0
2019-12-30,-0.0055620608899297425,3397.0
2020-01-06,-0.027671474830733,3303.0
2020-01-07,0.020284589766878594,3370.0
2020-01-08,0.005637982195845697,3389.0
2020-01-09,0.023310711124225437,3468.0
2020-01-10,-0.010380622837370242,3432.0
2020-01-14,0.003787878787878788,3445.0
2020-01-15,-0.006966618287373005,3421.0
2020-01-16,-0.01373867290266004,3374.0
2020-01-17,0.0026674570243034974,3383.0
2020-01-20,0.006207508128879693,3404.0
2020-01-21,-0.029670975323149235,3303.0
2020-01-22,-0.003330305782621859,3292.0
2020-01-23,-0.018833535844471446,3230.0
2020-01-24,0.009597523219814242,3261.0
2020-01-27,-0.03894510886231217,3134.0
2020-01-28,-0.0038289725590299937,3122.0
2020-01-29,0.0016015374759769379,3127.0
2020-01-30,-0.008314678605692356,3101.0
2020-01-31,-0.0019348597226701064,3095.0
2020-02-03,-0.018739903069466882,3037.0
2020-02-04,0.011524530786960816,3072.0
2020-02-05,0.017903645833333332,3127.0
2020-02-06,0.02494403581707707,3205.0
2020-02-07,-0.01185647425897036,3167.0
2020-02-10,-0.012314493211240922,3128.0
2020-02-12,-0.013107416879795396,3087.0
2020-02-13,0.017816650469711693,3142.0
2020-02-14,-0.013685550604710375,3099.0
2020-02-17,-0.023233301064859633,3027.0
2020-02-18,0.0006607201850016518,3029.0
2020-02-19,-0.005282271376691978,3013.0
2020-02-20,-0.004812479256554929,2998.5
2020-02-21,0.0005002501250625312,3000.0
2020-02-25,-0.04083333333333333,2877.5
2020-02-26,-0.019113814074717638,2822.5
2020-02-27,-0.0449955713020372,2695.5
2020-02-28,-0.006492301984789464,2678.0
2020-03-02,-0.003547423450336072,2668.5
2020-03-03,-0.01011804384485666,2641.5
2020-03-04,0.0009464319515426841,2644.0
2020-03-05,-0.00340393343419062,2635.0
2020-03-06,-0.043074003795066415,2521.5
2020-03-09,-0.05929010509617291,2372.0
2020-03-10,-0.0006323777403035413,2370.5
2020-03-11,-0.0006327778949588694,2369.0
2020-03-12,-0.07028281975517096,2202.5
2020-03-13,-0.1250851305334847,1927.0
2020-03-16,0.03399065905552673,1992.5
2020-03-17,-0.004265997490589712,1984.0
2020-03-18,-0.002772177419354839,1978.5
2020-03-19,-0.0037907505686125853,1971.0
2020-03-23,-0.00989345509893455,1951.5
2020-03-24,0.03868818857289265,2027.0
2020-03-25,0.06709422792303897,2163.0
2020-03-26,-0.020573277854831252,2118.5
2020-03-27,0.005664385178192117,2130.5
2020-03-30,-0.028866463271532503,2069.0
2020-03-31,-0.03818269695505075,1990.0
2020-04-01,-0.0457286432160804,1899.0
2020-04-02,-0.05713533438651922,1790.5
2020-04-03,-0.032113934655124264,1733.0
2020-04-06,0.02827466820542412,1782.0
2020-04-07,0.041245791245791245,1855.5
2020-04-08,0.08757747237941256,2018.0
2020-04-09,-0.0019821605550049554,2014.0
2020-04-10,-0.014399205561072492,1985.0
2020-04-13,-0.008060453400503778,1969.0
2020-04-14,-0.006856272219400711,1955.5
2020-04-15,0.022244950140628994,1999.0
2020-04-16,-0.02976488244122061,1939.5
2020-04-17,0.005413766434648105,1950.0
2020-04-20,-0.005128205128205128,1940.0
2020-04-21,-0.016237113402061857,1908.5
2020-04-22,-0.043227665706051875,1826.0
2020-04-23,0.007119386637458927,1839.0
2020-04-24,-0.026644915715062535,1790.0
2020-04-27,0.046089385474860335,1872.5
2020-04-28,0.020560747663551402,1911.0
2020-04-30,0.015175300889586603,1940.0
2020-05-01,-0.03221649484536082,1877.5
2020-05-07,-0.0692410119840213,1747.5
2020-05-08,0.025464949928469243,1792.0
2020-05-11,0.09765625,1967.0
2020-05-12,-0.0340620233858668,1900.0
2020-05-13,-0.014473684210526316,1872.5
2020-05-14,-0.02376502002670227,1828.0
2020-05-15,-0.011761487964989058,1806.5
2020-05-18,-0.0011071132023249377,1804.5
2020-05-19,0.031864782488223886,1862.0
2020-05-20,0.004564983888292159,1870.5
2020-05-21,0.0024057738572574178,1875.0
2020-05-22,0.0061333333333333335,1886.5
2020-05-25,0.09408958388550226,2064.0
2020-05-26,0.08163759689922481,2232.5
2020-05-27,-0.020604703247480403,2186.5
2020-05-28,0.011891150240109765,2212.5
2020-05-29,-0.0431638418079096,2117.0
2020-06-01,0.014407179971658007,2147.5
2020-06-02,-0.005820721769499418,2135.0
2020-06-03,0.02459016393442623,2187.5
2020-06-04,-0.009828571428571428,2166.0
2020-06-05,0.0974145891043398,2377.0
2020-06-08,0.029869583508624318,2448.0
2020-06-09,-0.00428921568627451,2437.5
2020-06-10,-0.014153846153846154,2403.0
2020-06-11,-0.06367041198501873,2250.0
2020-06-12,-0.009777777777777778,2228.0
2020-06-15,-0.06104129263913824,2092.0
2020-06-16,0.0518642447418738,2200.5
2020-06-17,-0.026130424903431038,2143.0
2020-06-18,-0.027531497900139992,2084.0
2020-06-19,0.0213531669865643,2128.5
2020-06-22,-0.0204369274136716,2085.0
2020-06-23,0.00023980815347721823,2085.5
2020-06-24,-0.011987532965715655,2060.5
2020-06-25,-0.04125212327105072,1975.5
2020-06-26,-0.012401923563654771,1951.0
2020-06-29,-0.02665299846232701,1899.0
2020-06-30,0.022643496577145865,1942.0
2020-07-01,-0.016220391349124615,1910.5
2020-07-02,0.019104946349123266,1947.0
2020-07-03,-0.0023112480739599386,1942.5
2020-07-06,0.02882882882882883,1998.5
2020-07-07,-0.004503377533149862,1989.5
2020-07-08,-0.00929881879869314,1971.0
2020-07-09,-0.0334855403348554,1905.0
2020-07-10,0.0010498687664041995,1907.0
2020-07-13,0.04090194022024122,1985.0
2020-07-14,-0.025692695214105794,1934.0
2020-07-15,0.01344364012409514,1960.0
2020-07-16,0.03494897959183674,2028.5
2020-07-17,-0.023416317475967462,1981.0
2020-07-20,-0.03281171125694094,1916.0
2020-07-21,-0.005480167014613779,1905.5
2020-07-22,0.0002623983206507478,1906.0
2020-07-27,-0.006033578174186778,1894.5
2020-07-28,-0.026128266033254157,1845.0
2020-07-29,-0.017344173441734417,1813.0
2020-07-30,-0.04633204633204633,1729.0
2020-07-31,-0.010121457489878543,1711.5
2020-08-03,-0.021034180543382998,1675.5
2020-08-04,0.08206505520740077,1813.0
2020-08-05,-0.02923331494760066,1760.0
2020-08-06,0.015056818181818182,1786.5
2020-08-07,0.042261404981808005,1862.0
2020-08-11,0.04296455424274973,1942.0
2020-08-12,0.021112255406797117,1983.0
2020-08-13,-0.0113464447806354,1960.5
2020-08-14,0.0102014792144861,1980.5
2020-08-17,-0.0007573844988639232,1979.0
2020-08-18,-0.01869631126831733,1942.0
2020-08-19,0.018537590113285273,1978.0
2020-08-20,0.02578361981799798,2029.0
2020-08-21,0.01429275505174963,2058.0
2020-08-24,-0.012147716229348883,2033.0
2020-08-25,0.04648303000491884,2127.5
2020-08-26,-0.004935370152761457,2117.0
2020-08-27,-0.02432687765706188,2065.5
2020-08-28,0.007746308399903171,2081.5
2020-08-31,0.015613740091280326,2114.0
2020-09-01,-0.003784295175023652,2106.0
2020-09-02,-0.003798670465337132,2098.0
2020-09-03,0.0021448999046711154,2102.5
2020-09-04,0.014744351961950059,2133.5
2020-09-07,0.04241856104991797,2224.0
2020-09-08,-0.0011241007194244604,2221.5
2020-09-09,-0.013729462075174432,2191.0
2020-09-10,0.012779552715654952,2219.0
2020-09-11,0.01622352410995944,2255.0
2020-09-14,0.007095343680709534,2271.0
2020-09-15,-0.028621752531924262,2206.0
2020-09-16,-0.01971894832275612,2162.5
2020-09-17,-0.016647398843930634,2126.5
2020-09-18,0.003291794027745121,2133.5
2020-09-23,-0.016639325052730254,2098.0
2020-09-24,-0.0014299332697807435,2095.0
2020-09-25,-0.013365155131264916,2067.0
2020-09-28,-0.036284470246734396,1992.0
2020-09-29,0.01581325301204819,2023.5
2020-09-30,-0.02841611069928342,1966.0
2020-10-02,0.000254323499491353,1966.5
2020-10-05,0.02949402491736588,2024.5
2020-10-06,-0.0029636947394418374,2018.5
2020-10-07,0.0007431260837255387,2020.0
2020-10-08,-0.006683168316831683,2006.5
2020-10-09,-0.00299028158484924,2000.5
2020-10-12,0.01374656335916021,2028.0
2020-10-13,0.030325443786982247,2089.5
2020-10-14,-0.044268963866953816,1997.0
2020-10-15,0.006509764646970456,2010.0
2020-10-16,-0.018159203980099504,1973.5
2020-10-19,0.016468203699011908,2006.0
2020-10-20,-0.01296111665004985,1980.0
2020-10-21,0.029292929292929294,2038.0
2020-10-22,-0.022080471050049066,1993.0
2020-10-23,0.021575514300050176,2036.0
2020-10-26,0.0,2036.0
2020-10-27,-0.04273084479371316,1949.0
2020-10-28,-0.018214468958440224,1913.5
2020-10-29,-0.01358766657956624,1887.5
2020-10-30,-0.037350993377483446,1817.0
2020-11-02,0.018161805173362685,1850.0
2020-11-04,0.0016216216216216215,1853.0
2020-11-05,-0.0037776578521316784,1846.0
2020-11-06,-0.0016251354279523294,1843.0
2020-11-09,-0.10960390667390124,1641.0
2020-11-10,0.21206581352833637,1989.0
2020-11-11,-0.021116138763197588,1947.0
2020-11-12,-0.03852080123266564,1872.0
2020-11-13,-0.019230769230769232,1836.0
2020-11-16,0.05555555555555555,1938.0
2020-11-17,0.03715170278637771,2010.0
2020-11-18,-0.01691542288557214,1976.0
2020-11-20,-0.030364372469635626,1916.0
2020-11-24,0.049060542797494784,2010.0
2020-11-25,0.10199004975124377,2215.0
2020-11-26,-0.0799097065462754,2038.0
2020-11-27,0.007360157016683023,2053.0
2020-11-30,-0.037018996590355575,1977.0
2020-12-01,0.014668689934243804,2006.0
2020-12-02,-0.0029910269192422734,2000.0
2020-12-03,0.0285,2057.0
2020-12-04,-0.01166747690811862,2033.0
2020-12-07,-0.026069847515986226,1980.0
2020-12-08,-0.024747474747474747,1931.0
2020-12-09,0.02641118591403418,1982.0
2020-12-10,-0.009081735620585268,1964.0
2020-12-11,0.018329938900203666,2000.0
2020-12-14,0.0065,2013.0
2020-12-15,-0.03427719821162444,1944.0
2020-12-16,0.009259259259259259,1962.0
2020-12-17,-0.02803261977573904,1907.0
2020-12-18,0.01101206082852648,1928.0
